Restaurant Name,Restaurant ID,User Name,User ID,Rating
Nasi And Mee,18476467,Neha Raj,40431824,4.5
Nasi And Mee,18476467,Jayanti Ganguly ⭐️,2234900,4.5
Nasi And Mee,18476467,Siddharth Agarwal,9153521,4.0
Nasi And Mee,18476467,Tejasvi A,3034610,4.5
Nasi And Mee,18476467,Pooja Kamath Bhatia,215450,4.5
Nasi And Mee,18476467,Publius Pauldurai,2641072,4.5
Nasi And Mee,18476467,Anusha Naik,44813804,3.5
Nasi And Mee,18476467,Naman Rawal,46550435,3.5
Nasi And Mee,18476467,Rakesh Pani,16571812,4.0
Nasi And Mee,18476467,Dipom Kumar,151476,4.5
Nasi And Mee,18476467,Shreeya Jayaraman,2156730,4.0
Nasi And Mee,18476467,Aditya Mathur,405212,4.5
Nasi And Mee,18476467,Sankalp Mohapatra,921906,4.5
Nasi And Mee,18476467,Akshat Sharaf | Eat Therapy,29610461,4.5
Nasi And Mee,18476467,Nidhish Menon,43322927,4.0
Nasi And Mee,18476467,Malavika Menon,394656,4.0
Nasi And Mee,18476467,Sneha Sharma,414560,4.5
Nasi And Mee,18476467,Ranjith Balaji,10830681,4.0
Nasi And Mee,18476467,Rakesh Sarkar,29874027,5.0
Nasi And Mee,18476467,Kevin Thomas,34282455,4.5
Nasi And Mee,18476467,Gautham Kumar,32528498,4.0
Nasi And Mee,18476467,Abhisek,1704813,4.0
Nasi And Mee,18476467,Star Anise SS,171596,3.5
Nasi And Mee,18476467,Surabhi Gupta,27918418,3.0
Nasi And Mee,18476467,Anirudh,1542223,3.5
Nasi And Mee,18476467,Hetal Sindhwad,863381,5.0
Nasi And Mee,18476467,Abhijit,1070978,4.0
Nasi And Mee,18476467,Genevieve Leeshe,45118389,4.0
Nasi And Mee,18476467,Yamini Singh,46660490,3.5
Nasi And Mee,18476467,Karthik,47622053,1.0
Nasi And Mee,18476467,Prathik Shetty,280746,5.0
Nasi And Mee,18476467,Puja Deb,256478,4.5
Nasi And Mee,18476467,Harsha TN,567468,4.0
Nasi And Mee,18476467,Mayukh De,16532995,3.0
Nasi And Mee,18476467,Baishakhi Ganguli,3213328,4.5
Nasi And Mee,18476467,Manjari Singh,1739557,3.5
Nasi And Mee,18476467,Neeraj,29810853,5.0
Nasi And Mee,18476467,Megha Kothari,8652281,4.5
Nasi And Mee,18476467,Dr Mithila Das Mazumder,6692861,5.0
Nasi And Mee,18476467,Poonam Chavan,362451,4.0
Nasi And Mee,18476467,Priyanka Panda,4955471,4.0
Nasi And Mee,18476467,Jerin,35928014,4.5
Nasi And Mee,18476467,Sushant Kalal,37842812,4.0
Nasi And Mee,18476467,Kaushik,145924,3.5
Nasi And Mee,18476467,Saudamini Bodhankar,41018150,3.0
Nasi And Mee,18476467,Soumya Sen,11429171,4.0
Nasi And Mee,18476467,Rohan Saha,625526,4.0
Nasi And Mee,18476467,Gaurav Singh,16042629,4.0
Nasi And Mee,18476467,Tenzin Tenzin,2137228,1.5
Nasi And Mee,18476467,Aritra Nag,35433688,2.0
Nasi And Mee,18476467,Sheethal C.K,348047,4.0
Nasi And Mee,18476467,Kedar,29605546,4.5
Nasi And Mee,18476467,Abhijit Pradhan,417666,4.5
Nasi And Mee,18476467,Sunny K,54844,3.5
Nasi And Mee,18476467,Lata Chauhan,1414383,4.0
Nasi And Mee,18476467,Fahir Engikkalayil,9715941,3.5
Nasi And Mee,18476467,Swathy Ravi,1102101,4.5
Nasi And Mee,18476467,Vikram Bhatia,27873620,4.5
Nasi And Mee,18476467,Sauji,919166,4.5
Nasi And Mee,18476467,Sonali Pasbola,32309245,4.5
Nasi And Mee,18476467,Girlnextdoor Girlnextdoor,37201042,4.0
Nasi And Mee,18476467,Deepika Sharma,1763527,4.0
Nasi And Mee,18476467,Fatty Bambola,667475,4.5
Nasi And Mee,18476467,Darshana Baruah,2283562,4.5
Nasi And Mee,18476467,Gourav Ladha,444007,4.5
Nasi And Mee,18476467,DBR,35167454,4.0
Nasi And Mee,18476467,Ankur Sahni,29543230,2.5
Nasi And Mee,18476467,Khyati Nanda,31771653,4.0
Nasi And Mee,18476467,Prateek Agrawal,421409,4.0
Nasi And Mee,18476467,Niharika Sachdeva,31820469,4.0
Nasi And Mee,18476467,George Philip,673062,4.5
Nasi And Mee,18476467,Apurva Mishra,31870964,4.0
Nasi And Mee,18476467,Soumyajit Roy,267985,3.5
Nasi And Mee,18476467,Praneeth Nerimetla,29527486,3.5
Nasi And Mee,18476467,Issac Antu Joseph,5367271,4.5
Nasi And Mee,18476467,Ayushi Singh,181686,3.0
Nasi And Mee,18476467,Megha Gusain,3100611,4.5
Nasi And Mee,18476467,Ahalya Acharya,4315591,5.0
Nasi And Mee,18476467,Subhadeep Sharma,6047061,3.5
Nasi And Mee,18476467,Princeton Saldanha,415131,4.0
Nasi And Mee,18476467,Ayushi Verma,27927793,4.5
Nasi And Mee,18476467,Cyril Deepak,2196358,3.0
Nasi And Mee,18476467,Amruth Talanki,431858,4.5
Nasi And Mee,18476467,Simran Mirpuri,36694044,4.0
Nasi And Mee,18476467,Vani :),30445940,4.0
Nasi And Mee,18476467,Manjusha Kr,36847102,3.5
Nasi And Mee,18476467,Subhajeet Roy,16295650,4.0
Nasi And Mee,18476467,Arun Viswanath,623478,4.5
Nasi And Mee,18476467,Sofia Gallagher,20896882,5.0
Nasi And Mee,18476467,T V Satyanarayana,1575466,4.5
Nasi And Mee,18476467,Chetan Bajaj,338642,3.5
Nasi And Mee,18476467,Vinod,13865481,5.0
Nasi And Mee,18476467,Rakesh Dewangan,1513985,4.0
Nasi And Mee,18476467,Parameswaran Sivaramakrishnan,1752833,4.5
Nasi And Mee,18476467,Rebecca Romanova,45060537,1.0
Nasi And Mee,18476467,Deepika Das,1225846,4.5
Nasi And Mee,18476467,George,38794967,1.0
Nasi And Mee,18476467,Swethaa,45063716,1.0
Nasi And Mee,18476467,Dhiman Dey,1032280,2.0
Nasi And Mee,18476467,Sonali Mirpuri,35014540,4.0
Nasi And Mee,18476467,Foodieblogger,39547122,4.5
Nasi And Mee,18476467,Riju Baranwal,34993190,3.5
Nasi And Mee,18476467,S Ko,34190527,5.0
Nasi And Mee,18476467,Sugandha Gupta,36356933,4.0
Nasi And Mee,18476467,Ankit Shah,2380600,4.5
Nasi And Mee,18476467,Kartikey Jani,1612535,4.0
Nasi And Mee,18476467,Saurabh.duda,43242772,5.0
Nasi And Mee,18476467,Mehul Jain,42632716,1.0
Nasi And Mee,18476467,Nikita Singh,1260963,4.5
Nasi And Mee,18476467,Bedabrata Sonowal,1712019,4.5
Nasi And Mee,18476467,Sunitha Suresh,570541,4.0
Nasi And Mee,18476467,Pranay Suyash,8690351,5.0
Nasi And Mee,18476467,Annie Thomas,1639440,4.5
Nasi And Mee,18476467,Shru S,34602982,1.5
Nasi And Mee,18476467,Priyanka Mishra Sankhla,2666072,4.5
Nasi And Mee,18476467,Prakriti Patnaik,912558,4.5
Nasi And Mee,18476467,Ankita Sinha,2693852,5.0
Nasi And Mee,18476467,Mubie Ahamed,16656466,4.5
Nasi And Mee,18476467,Lokesh Sadhana,218261,2.5
Nasi And Mee,18476467,Shuddha Roy,1161817,5.0
Nasi And Mee,18476467,Chetan V,3184101,5.0
Nasi And Mee,18476467,Shyam,2118496,3.5
Nasi And Mee,18476467,Pratibha Thakur,36789250,4.5
Nasi And Mee,18476467,Priyanka Ghosh,849684,4.0
Nasi And Mee,18476467,Aishwarya Muralidhar,42387418,4.5
Nasi And Mee,18476467,Debanshu,1790981,3.0
Nasi And Mee,18476467,Preeti Singh,16507216,3.5
Nasi And Mee,18476467,Ameet Lakhiani,267634,5.0
Nasi And Mee,18476467,Nikhlesh Goenka,34646676,4.5
Nasi And Mee,18476467,Soumya Siddhartha Mohanty,41428,2.5
Nasi And Mee,18476467,Simran Sarawagi,11182391,1.0
Nasi And Mee,18476467,P G,15713357,1.5
Nasi And Mee,18476467,Kr Abhishek,29577575,5.0
Nasi And Mee,18476467,Randomischief,38299587,4.0
Nasi And Mee,18476467,Anand Daing,1254009,5.0
Nasi And Mee,18476467,Amit Dokania,139603,4.5
Nasi And Mee,18476467,Sandeep Narayanan,2153714,4.5
Nasi And Mee,18476467,Rituparna Sarkar,42276330,3.0
Nasi And Mee,18476467,Sweta Mohapatra,29994416,4.0
Nasi And Mee,18476467,Aayushya Kumar,27582472,5.0
Nasi And Mee,18476467,Govind J,32156632,5.0
Nasi And Mee,18476467,Pragathi Praveena,8409381,4.5
Nasi And Mee,18476467,Sandoo,32182590,4.5
Nasi And Mee,18476467,Bhim Kaul,2749110,2.0
Nasi And Mee,18476467,Abhijna Somashekara,2182240,4.5
Nasi And Mee,18476467,Esha Pavan,31802103,4.0
Nasi And Mee,18476467,Geetika Malhotra,33556263,4.5
Nasi And Mee,18476467,Ankita Pant,6942221,4.0
Nasi And Mee,18476467,Ayushi Agarwal,4325551,4.5
Nasi And Mee,18476467,Shraddha Thakur,34101524,4.5
Nasi And Mee,18476467,Gurleen Kaur,27915393,3.5
Nasi And Mee,18476467,Amrita Mishra,37635163,4.0
Nasi And Mee,18476467,Tushtita Deka,645058,4.0
Nasi And Mee,18476467,Chintan Doshi,1887060,4.5
Nasi And Mee,18476467,Aanchal Arora,34438398,4.5
Nasi And Mee,18476467,DARC Reviews,1137357,4.5
Nasi And Mee,18476467,Omkar Hande,264777,4.0
Nasi And Mee,18476467,FooodisFuel,31901852,3.5
Nasi And Mee,18476467,Mohita Vijay Kumar,29056499,4.0
Nasi And Mee,18476467,Rachel Chenchiah,258719,5.0
Nasi And Mee,18476467,Aditya,289037,3.5
Nasi And Mee,18476467,Aadhi Shree,32846811,4.5
Nasi And Mee,18476467,Sachin Krishnan,1182639,4.5
Nasi And Mee,18476467,Praveen Ravi,34854336,2.5
Nasi And Mee,18476467,Karthikeyan Subramanian,40063011,4.5
Nasi And Mee,18476467,Sameera Kamulkar,849516,4.0
Nasi And Mee,18476467,Lexman Kumar,1532156,4.5
Nasi And Mee,18476467,Darshana Mukherjee,20535124,4.0
Nasi And Mee,18476467,Tumul Richesh,1248347,4.5
Nasi And Mee,18476467,Shoba Vikram,32427091,5.0
Nasi And Mee,18476467,Keka De,258874,4.5
Nasi And Mee,18476467,Urmil..,37750504,2.5
Nasi And Mee,18476467,Dayita Sen Gupta,2636380,4.5
Nasi And Mee,18476467,Shivangi Ruperee,29874146,3.5
Nasi And Mee,18476467,Rajashree Nori,2100966,5.0
Nasi And Mee,18476467,Lakshmi Nair,2746180,4.5
Nasi And Mee,18476467,Dhananjay Shaw,8135071,4.5
Nasi And Mee,18476467,Kanika Khemka,37476248,1.5
Nasi And Mee,18476467,Arjun Rao,7842271,5.0
Nasi And Mee,18476467,Sudeep Ralhan,521683,4.5
Nasi And Mee,18476467,Reji Raj,55163,3.0
Nasi And Mee,18476467,Uday Shanbhag,3012008,3.5
Nasi And Mee,18476467,Kritika Panjiar,2653826,3.5
Nasi And Mee,18476467,Aarohi Shastri,1700551,3.0
Nasi And Mee,18476467,A Foodie,37190080,4.0
Nasi And Mee,18476467,Ranjini,37666796,4.0
Nasi And Mee,18476467,Jee Archi,30466865,1.0
Nasi And Mee,18476467,Meher Rastogi,38972428,4.5
Nasi And Mee,18476467,Rahul MD,961336,5.0
Nasi And Mee,18476467,Swarnaparni Biswas,441231,5.0
Nasi And Mee,18476467,Rsreeram84,1454193,5.0
O.G. Variar & Sons,55050,Pratik Chandak,1972946,4.0
O.G. Variar & Sons,55050,Abhijith,42423274,5.0
O.G. Variar & Sons,55050,Bhavya V Sridhar,7090751,4.0
O.G. Variar & Sons,55050,Foodaholicsan,34407494,4.0
O.G. Variar & Sons,55050,Sumanth D N,15512181,4.0
O.G. Variar & Sons,55050,Pooja Jadhav,49976449,4.0
O.G. Variar & Sons,55050,Kunal Kumar S,2034540,5.0
O.G. Variar & Sons,55050,The Veg Foodie,37584972,5.0
O.G. Variar & Sons,55050,Suresh Malviya,48474957,5.0
O.G. Variar & Sons,55050,Sindhura,2968584,5.0
O.G. Variar & Sons,55050,Gurunandan N,657789,4.0
O.G. Variar & Sons,55050,Ramya Rao,16020697,4.0
O.G. Variar & Sons,55050,Pragati Bhat,36916655,5.0
O.G. Variar & Sons,55050,Disha V,59872684,5.0
O.G. Variar & Sons,55050,Sunil Kumar,33412189,5.0
O.G. Variar & Sons,55050,Gajendra Khanna,1371041,5.0
O.G. Variar & Sons,55050,Aishwarya Raghavan,1076611,5.0
O.G. Variar & Sons,55050,Sachin Pandey,33297913,5.0
O.G. Variar & Sons,55050,Shobhit,59395075,5.0
You Mee,18802460,Rajesh Jagtiani,7960771,5.0
You Mee,18802460,Nivedita Basu Dey,16341352,5.0
You Mee,18802460,Suresh Purimitla,61277545,5.0
You Mee,18802460,Komal Patel,36217060,4.0
You Mee,18802460,Anuja Rout,1860814,4.0
You Mee,18802460,Foodie By 💓,45321547,5.0
You Mee,18802460,J Dasgupta,27606523,5.0
You Mee,18802460,Shovan Bhattacharrya,585431,5.0
You Mee,18802460,Sakshat Dadhich,188680,4.0
You Mee,18802460,Singh,48037924,5.0
You Mee,18802460,Guru K,75680325,5.0
You Mee,18802460,Varsha Krishnan,33097607,4.0
You Mee,18802460,Sabita Thapa,63988551,5.0
You Mee,18802460,Charuvenkat1986,333205,5.0
You Mee,18802460,Sunilraj,1213305,3.0
You Mee,18802460,Ritvik Singh Kumar,40787101,5.0
You Mee,18802460,Reddy,34616297,5.0
You Mee,18802460,Harish Rodda,87017594,5.0
You Mee,18802460,Sheril Palyon Gensapa,51746079,5.0
You Mee,18802460,Neha Malik,16408465,4.0
You Mee,18802460,DB Reviews,3230502,4.0
You Mee,18802460,DARC Reviews,1137357,4.0
You Mee,18802460,Naveen Suresh (Bangalore Epicure),786242,5.0
You Mee,18802460,Sachin Krishnan,1182639,4.0
You Mee,18802460,Vikash,82366986,5.0
You Mee,18802460,Ramya K,29667259,5.0
You Mee,18802460,Chandan Bansal,1542118,5.0
You Mee,18802460,CHEF ADDISON,78065340,5.0
You Mee,18802460,Bhoomika H R,32003715,5.0
You Mee,18802460,Damn Hungry,35542036,5.0
You Mee,18802460,Amit Agrahari,77479080,5.0
You Mee,18802460,Sudheer Chunduri,38106551,3.0
You Mee,18802460,Swadeep Pillarisetti,12321741,5.0
You Mee,18802460,Anika Negi,1014464,4.0
You Mee,18802460,Saransh Mehta,29651306,5.0
You Mee,18802460,Divya Catherine,1180925,4.0
You Mee,18802460,Nikhila Karthika Nayar,1317514,5.0
You Mee,18802460,Arpitha Saraswathi,38525907,5.0
You Mee,18802460,Melony Azyu,78135218,5.0
You Mee,18802460,Randeep Singh,61647516,5.0
You Mee,18802460,Prerna Purushottam,35136997,5.0
You Mee,18802460,Theaddictedfoodie,40429570,5.0
You Mee,18802460,Vinay Nagaraju (WOMP: Whats On My Plate),363327,5.0
You Mee,18802460,Namrata Barthakur,748852,5.0
You Mee,18802460,Shreya Srinivas,46484514,4.0
You Mee,18802460,Esha Vij,37510063,5.0
You Mee,18802460,Mohit Agarwal,1026977,2.0
You Mee,18802460,Eshwar Vemala,187363,5.0
You Mee,18802460,Jyothi Shanbhag,26044,4.0
You Mee,18802460,Pragya Sahu,29788226,5.0
You Mee,18802460,Ana,5341221,5.0
You Mee,18802460,THE CUSINE HUNTER,35968428,5.0
You Mee,18802460,Kapil,31663760,5.0
You Mee,18802460,Hanss,35039943,5.0
You Mee,18802460,Vineel Chandra,2593716,5.0
You Mee,18802460,Missfoodaficionado,36753093,5.0
You Mee,18802460,Esther,82939345,5.0
You Mee,18802460,Mayank Agarwal,219390,5.0
You Mee,18802460,Anuradha Gupta,15734774,4.0
You Mee,18802460,MSM,8852,4.0
You Mee,18802460,Aunindo Ghosh,2294906,5.0
You Mee,18802460,Manoshi Mukherjee,717182,5.0
You Mee,18802460,Foodie Goodie,45261873,5.0
You Mee,18802460,Tenzin Lwaren,53185080,5.0
You Mee,18802460,Viren Sharma,82568042,5.0
You Mee,18802460,Ashish Bansal (foodie.prorido.com),548413,5.0
You Mee,18802460,Sims,74694096,5.0
You Mee,18802460,Sanaahmed.vo,30838101,5.0
You Mee,18802460,Priti Das,39776339,5.0
You Mee,18802460,Ridhimakapur11,2331148,4.0
You Mee,18802460,Shaik Affan Ali,52187388,5.0
You Mee,18802460,Kishan Pb,34816524,5.0
You Mee,18802460,Pooja Verneker,1700661,5.0
You Mee,18802460,Elizabeth Chen,35839582,4.0
You Mee,18802460,Kevin Abraham,1592672,5.0
You Mee,18802460,Foodies,57389892,5.0
You Mee,18802460,Debdip Ghosh,66014708,5.0
You Mee,18802460,Kaushik Paul,31838651,5.0
You Mee,18802460,Amit Singh,80464186,5.0
You Mee,18802460,Pronoy Banerjee,46087833,5.0
You Mee,18802460,Eat N Sleep,709524,5.0
You Mee,18802460,Biswajit Swain,50950347,5.0
You Mee,18802460,Upajit Debbarma,56602107,5.0
You Mee,18802460,Bhaskar Datta,64631089,5.0
You Mee,18802460,John Paul,25717,2.0
You Mee,18802460,Vinod Vijayan,2123504,4.0
You Mee,18802460,Mr. Khau,543489,4.0
You Mee,18802460,"Love, Live And Eat",51835704,5.0
You Mee,18802460,Shashwata Mukherjee,79874590,5.0
You Mee,18802460,Udit Kumar Sahoo,622721,4.0
You Mee,18802460,Ardhendu Sarkar,43811374,5.0
You Mee,18802460,Sumit Kapoor,31191236,5.0
You Mee,18802460,Pooja Laksh,3080995,1.0
You Mee,18802460,Avijit,39283342,5.0
You Mee,18802460,Bharat R. Kini,1529421,5.0
You Mee,18802460,Tomomi,56149889,5.0
You Mee,18802460,Arjun Joshi,29066919,5.0
You Mee,18802460,Rashmi Xaxa,32521162,4.0
You Mee,18802460,Kavitha Desai,70822665,5.0
You Mee,18802460,Rao Sahab,1352478,5.0
The Terrace at Gilly's Redefined,18586207,Anusha Stars,1692350,5.0
The Terrace at Gilly's Redefined,18586207,Sarkari,2690320,4.0
The Terrace at Gilly's Redefined,18586207,Rahul Sali,59657913,5.0
The Terrace at Gilly's Redefined,18586207,Priyanka,33555319,5.0
The Terrace at Gilly's Redefined,18586207,HungRAI,410091,4.0
The Terrace at Gilly's Redefined,18586207,Tresa Mary,51236483,4.0
The Terrace at Gilly's Redefined,18586207,Jithin Qatrika,30190372,5.0
The Terrace at Gilly's Redefined,18586207,Tanya Jain,469769,5.0
The Terrace at Gilly's Redefined,18586207,Sangya Singh,32897665,4.0
The Terrace at Gilly's Redefined,18586207,Priyanka Debnath,3705391,4.0
The Terrace at Gilly's Redefined,18586207,ABHIJITH SUDHAKAR,121141,4.0
The Terrace at Gilly's Redefined,18586207,Shweta Ratapara,33220062,4.0
The Terrace at Gilly's Redefined,18586207,Saurabh,113322,4.0
The Terrace at Gilly's Redefined,18586207,Kiran Palakodeti,1056295,3.0
The Terrace at Gilly's Redefined,18586207,Anup Bhutada,42953473,5.0
The Terrace at Gilly's Redefined,18586207,Tushar,1006559,4.0
The Terrace at Gilly's Redefined,18586207,Pallavi Reddy,2073788,5.0
The Terrace at Gilly's Redefined,18586207,Rimi,3108576,5.0
The Terrace at Gilly's Redefined,18586207,Manzil Thapa,16558213,5.0
The Terrace at Gilly's Redefined,18586207,Shitiz Bansal,1864750,3.0
The Terrace at Gilly's Redefined,18586207,Chetan Kumar,38191920,4.0
The Terrace at Gilly's Redefined,18586207,Jhanshi Mishra,1158535,5.0
The Terrace at Gilly's Redefined,18586207,Taste The Secret,34130243,4.0
The Terrace at Gilly's Redefined,18586207,Karan Jaidka,5792421,4.0
The Terrace at Gilly's Redefined,18586207,Sridath Pulluru,35083129,5.0
The Terrace at Gilly's Redefined,18586207,Puru478,30075838,5.0
The Terrace at Gilly's Redefined,18586207,Richa Thatoi,16736173,4.0
The Terrace at Gilly's Redefined,18586207,Rupali Rout,361333,4.0
The Terrace at Gilly's Redefined,18586207,Abhijeet Chakraborty,1928716,4.0
The Terrace at Gilly's Redefined,18586207,Aastha Choudhary,784181,4.0
The Terrace at Gilly's Redefined,18586207,Z.Sailo,41146215,5.0
The Terrace at Gilly's Redefined,18586207,Reena Dantas,30011885,2.0
The Terrace at Gilly's Redefined,18586207,Kimmy,32316899,5.0
The Terrace at Gilly's Redefined,18586207,Harshal Khebade,30688457,3.0
The Terrace at Gilly's Redefined,18586207,Panna Lxr,46681429,5.0
The Terrace at Gilly's Redefined,18586207,Harnarayan Yadav,35935521,5.0
The Terrace at Gilly's Redefined,18586207,Rameez Hazarika,20484145,5.0
Red Rhino,18492910,Utsav Walia,49291855,2.0
Red Rhino,18492910,Richa Kulshrestha,2208232,4.0
Red Rhino,18492910,Ekta Nayak,27365170,5.0
Red Rhino,18492910,Gupteswar Prasad Sarangi,1343707,4.0
Red Rhino,18492910,Nikhil Agrawal,31914860,5.0
Red Rhino,18492910,Shivit Singh,38721739,5.0
Red Rhino,18492910,Hunny,15745779,3.0
Red Rhino,18492910,Mallesh BM,16178317,4.0
Red Rhino,18492910,Suraj Behede,1331582,4.0
Red Rhino,18492910,Aditya Swaminathan,43479165,5.0
Red Rhino,18492910,Anirudha,2934940,5.0
Red Rhino,18492910,Priyanka Gupta,31647122,4.0
Red Rhino,18492910,Dipesh Sharma,27967876,5.0
Red Rhino,18492910,Richard,63038861,5.0
Red Rhino,18492910,Jatin Khanna,32361161,5.0
Red Rhino,18492910,Neha Rankawat,478294,5.0
Red Rhino,18492910,Sahil Sharma,15700635,3.0
Red Rhino,18492910,Chirag Sharma,6288391,5.0
Red Rhino,18492910,Reena Dantas,30011885,5.0
Red Rhino,18492910,Ignatius Francis (Engineeroffoodonomics),48713273,5.0
Red Rhino,18492910,%%%MANTU%%%,62399836,5.0
Red Rhino,18492910,Sarthak Kumar,16250035,4.0
Red Rhino,18492910,Mamatha Jayaram,16368124,5.0
Red Rhino,18492910,Hemanth R,35260907,5.0
Red Rhino,18492910,Shreya Murthy,3110745,4.0
Red Rhino,18492910,Anubhav Routray,16206054,4.0
Red Rhino,18492910,Konali Gupta,136738,5.0
Red Rhino,18492910,Rachna Shivale,1249295,4.0
Red Rhino,18492910,Neha Primith,425231,4.0
Red Rhino,18492910,Rachna Pradhan,486652,4.0
Red Rhino,18492910,Ashu,1578664,4.0
Red Rhino,18492910,Kalyani Bahaley,16570345,5.0
Red Rhino,18492910,Amit Pathak,670096,5.0
Red Rhino,18492910,Rishabh Baranwal,15308941,4.0
Red Rhino,18492910,Vaishnavi P E,180373,4.0
Red Rhino,18492910,Angsumita Nath,711472,4.0
Red Rhino,18492910,Ritali Nayak,39390754,5.0
Red Rhino,18492910,Vivekanand VM Meghmala,1549983,5.0
Red Rhino,18492910,Pramod,16127809,5.0
Red Rhino,18492910,Sujoy Ghosh,7779531,5.0
Red Rhino,18492910,Kuyil J. Ram,27448576,4.0
Red Rhino,18492910,Stephen Pradeep,1112602,5.0
Red Rhino,18492910,Ashwin Dsouza,482852,4.0
Red Rhino,18492910,Priyajit Mitra,33271467,5.0
Red Rhino,18492910,Delna Shahuna Baindur,319171,5.0
Red Rhino,18492910,Ashish Bansal (foodie.prorido.com),548413,5.0
Red Rhino,18492910,Anusha Naik,44813804,3.0
Red Rhino,18492910,Upanshu,1999990,4.0
Red Rhino,18492910,Diptarka Gupta,240872,5.0
Red Rhino,18492910,Teja.bacho.khatra,53745214,3.0
Red Rhino,18492910,Rajdip Sura,32124275,4.0
Red Rhino,18492910,Inderpal Singh,29106415,4.0
Red Rhino,18492910,Arjun Joshi,29066919,5.0
Red Rhino,18492910,Chirag Gupta,10596481,5.0
Red Rhino,18492910,Sayoni Ghosh,228216,4.0
Red Rhino,18492910,Sophie,55192331,3.0
Red Rhino,18492910,Tushtita Deka,645058,4.5
Red Rhino,18492910,Stuti Agarwal,5632591,4.0
Red Rhino,18492910,Sachin Pandey,33297913,4.0
Red Rhino,18492910,Tirna Purkait || Kiss My Plate 🍽,33876379,5.0
Red Rhino,18492910,Prithu J,2468940,4.0
Red Rhino,18492910,Sulava Singha,34245809,5.0
Red Rhino,18492910,Diwakar Gandhi,126662,3.0
Red Rhino,18492910,Chef Sumanta Chakrabarti,27721858,5.0
Red Rhino,18492910,Rima Borah,36456644,4.5
Red Rhino,18492910,Gaurav Singh,35636841,4.0
Red Rhino,18492910,Jaya Srivastava,31885131,5.0
Red Rhino,18492910,Arka Das,31403067,3.0
Red Rhino,18492910,Dimple Ranawat,32025614,4.0
Red Rhino,18492910,Manu Mathew,27760258,5.0
Red Rhino,18492910,Sanjog Panda,1672505,3.0
Red Rhino,18492910,Sanz Steff,37973099,3.0
Red Rhino,18492910,Biswaroop De,717267,4.0
Red Rhino,18492910,Varun Vijayan,1101222,3.0
Red Rhino,18492910,Rahul Acharya,36742325,4.0
Red Rhino,18492910,Ankita Patnaik,41610367,4.0
Red Rhino,18492910,Dhruv,37341004,4.0
Red Rhino,18492910,Daffy Duck,216209,4.0
Red Rhino,18492910,Ritam Roy Chowdhury,1669432,5.0
Red Rhino,18492910,Rohit Dalmia,31130665,4.0
Red Rhino,18492910,Sanjay Dey,35050879,4.0
Red Rhino,18492910,Parth Vora,14572031,5.0
Red Rhino,18492910,Rituparna Datta,9793541,4.0
Red Rhino,18492910,Swarnabha Mitra,265484,5.0
Red Rhino,18492910,Rohit Kashyap,1761971,3.0
Red Rhino,18492910,Prateek Mohapatra,2841750,4.0
Red Rhino,18492910,Shamir Abdul Aziz,121124,4.0
Red Rhino,18492910,Kishan Pb,34816524,4.0
Red Rhino,18492910,Sangya Singh,32897665,5.0
Red Rhino,18492910,Epari Bheemaraju,447445,5.0
Red Rhino,18492910,Saraansh Dayal,35429957,1.0
Red Rhino,18492910,Prashima Roy Basak,33863242,5.0
Red Rhino,18492910,Trishant Sahni,16148491,4.0
Red Rhino,18492910,Sourav Chatterjee,440088,3.0
Red Rhino,18492910,Jerold Philip,29301616,4.0
Red Rhino,18492910,Badrinath Bharath,1678547,4.0
Red Rhino,18492910,Neha Jalan,12554611,4.0
Red Rhino,18492910,Amrutha Shanbhag,15968926,4.0
Red Rhino,18492910,Gurunandan N,657789,4.0
Red Rhino,18492910,Sandipta Pradhan,1494041,5.0
Red Rhino,18492910,Roushan Kumar,34855403,5.0
Red Rhino,18492910,Tanvi Solanki,34024403,5.0
Red Rhino,18492910,Akshay Goyal,33288778,5.0
Red Rhino,18492910,Priyanka Mewar,812719,5.0
Red Rhino,18492910,Rahul Kewlani,16195466,4.0
Red Rhino,18492910,Pooja Laksh,3080995,5.0
Red Rhino,18492910,Aaron Rego,222051,4.0
Burma Burma,18625420,Ritesh Nama,31668099,5.0
Burma Burma,18625420,Sridevi Vamanan,30314526,5.0
Burma Burma,18625420,Debopriyo Das,87390,5.0
Burma Burma,18625420,Shashidhar Setty,810834,5.0
Burma Burma,18625420,Avantika Samson,33737665,5.0
Burma Burma,18625420,Ramesh Kamath,13858321,4.0
Burma Burma,18625420,GulpingNomads,33662211,4.0
Burma Burma,18625420,Neha Nagda,2993056,5.0
Burma Burma,18625420,Preksha Sringeri,528169,5.0
Burma Burma,18625420,PeeBee,31022665,5.0
Burma Burma,18625420,Shruthi N Gowda,1365275,4.0
Burma Burma,18625420,Gunjan Pal,7444931,5.0
Burma Burma,18625420,Jatin,207480,5.0
Burma Burma,18625420,Sandeep Menon,163815,4.0
Burma Burma,18625420,Urmimala Bhattacharjee,942252,4.0
Burma Burma,18625420,Anand Vecham,1439869,4.0
Burma Burma,18625420,Ridiculouslyhungry,359216,5.0
Burma Burma,18625420,Shivani Rawat,38091951,3.0
Burma Burma,18625420,Ankit Choudhary,34707634,4.0
Burma Burma,18625420,Shreya Muddappa,39701723,5.0
Burma Burma,18625420,Karishma Dugar,1189077,4.0
Burma Burma,18625420,Raj Kiran,1571824,5.0
Burma Burma,18625420,Sudipto Nayak,1643612,3.0
